reason,video_file,scene,episode,target,distance_to_goal_m,spl,source_path
continue_navigation,Dd4bFSTQ8gi__ep24_toilet_d2g16.5m.mp4,Dd4bFSTQ8gi,24,toilet,16.53636360168457,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/Dd4bFSTQ8gi/failure/episode-24-toilet-continue_navigation/metrics.mp4
continue_navigation,Dd4bFSTQ8gi__ep25_chair_d2g3.6m.mp4,Dd4bFSTQ8gi,25,chair,3.5990426540374756,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/Dd4bFSTQ8gi/failure/episode-25-chair-continue_navigation/metrics.mp4
continue_navigation,GLAQ4DNUx5U__ep02_toilet_d2g0.6m.mp4,GLAQ4DNUx5U,2,toilet,0.6475592851638794,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/GLAQ4DNUx5U/failure/episode-2-toilet-continue_navigation/metrics.mp4
continue_navigation,GLAQ4DNUx5U__ep06_bed_d2g5.8m.mp4,GLAQ4DNUx5U,6,bed,5.765599250793457,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/GLAQ4DNUx5U/failure/episode-6-bed-continue_navigation/metrics.mp4
continue_navigation,GLAQ4DNUx5U__ep12_plant_d2g3.5m.mp4,GLAQ4DNUx5U,12,plant,3.522995948791504,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/GLAQ4DNUx5U/failure/episode-12-plant-continue_navigation/metrics.mp4
continue_navigation,GLAQ4DNUx5U__ep17_tv_monitor_d2g5.1m.mp4,GLAQ4DNUx5U,17,tv_monitor,5.076281547546387,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/GLAQ4DNUx5U/failure/episode-17-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,GLAQ4DNUx5U__ep21_tv_monitor_d2g13.5m.mp4,GLAQ4DNUx5U,21,tv_monitor,13.501903533935547,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/GLAQ4DNUx5U/failure/episode-21-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,GLAQ4DNUx5U__ep27_plant_d2g2.2m.mp4,GLAQ4DNUx5U,27,plant,2.1982336044311523,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/GLAQ4DNUx5U/failure/episode-27-plant-continue_navigation/metrics.mp4
continue_navigation,HY1NcmCgn3n__ep07_tv_monitor_d2g5.5m.mp4,HY1NcmCgn3n,7,tv_monitor,5.515543460845947,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/HY1NcmCgn3n/failure/episode-7-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,HY1NcmCgn3n__ep10_tv_monitor_d2g2.2m.mp4,HY1NcmCgn3n,10,tv_monitor,2.2490904331207275,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/HY1NcmCgn3n/failure/episode-10-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,HY1NcmCgn3n__ep18_tv_monitor_d2g2.3m.mp4,HY1NcmCgn3n,18,tv_monitor,2.3194334506988525,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/HY1NcmCgn3n/failure/episode-18-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,HY1NcmCgn3n__ep19_tv_monitor_d2g2.3m.mp4,HY1NcmCgn3n,19,tv_monitor,2.2789499759674072,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/HY1NcmCgn3n/failure/episode-19-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,HY1NcmCgn3n__ep20_tv_monitor_d2g0.2m.mp4,HY1NcmCgn3n,20,tv_monitor,0.17996975779533386,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/HY1NcmCgn3n/failure/episode-20-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,HY1NcmCgn3n__ep25_tv_monitor_d2g12.1m.mp4,HY1NcmCgn3n,25,tv_monitor,12.127335548400879,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/HY1NcmCgn3n/failure/episode-25-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,LT9Jq6dN3Ea__ep12_toilet_d2g4.4m.mp4,LT9Jq6dN3Ea,12,toilet,4.387905120849609,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/LT9Jq6dN3Ea/failure/episode-12-toilet-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep04_sofa_d2g0.5m.mp4,MHPLjHsuG27,4,sofa,0.5096161961555481,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-4-sofa-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep05_bed_d2g3.1m.mp4,MHPLjHsuG27,5,bed,3.116023540496826,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-5-bed-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep09_tv_monitor_d2g2.1m.mp4,MHPLjHsuG27,9,tv_monitor,2.14926815032959,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-9-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep11_toilet_d2g2.1m.mp4,MHPLjHsuG27,11,toilet,2.0703067779541016,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-11-toilet-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep16_tv_monitor_d2g1.1m.mp4,MHPLjHsuG27,16,tv_monitor,1.1425879001617432,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-16-tv_monitor-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep22_sofa_d2g3.5m.mp4,MHPLjHsuG27,22,sofa,3.450889825820923,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-22-sofa-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep23_sofa_d2g0.3m.mp4,MHPLjHsuG27,23,sofa,0.3358882665634155,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-23-sofa-continue_navigation/metrics.mp4
continue_navigation,MHPLjHsuG27__ep24_bed_d2g0.7m.mp4,MHPLjHsuG27,24,bed,0.6758708357810974,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/MHPLjHsuG27/failure/episode-24-bed-continue_navigation/metrics.mp4
continue_navigation,Nfvxx8J5NCo__ep14_toilet_d2g4.6m.mp4,Nfvxx8J5NCo,14,toilet,4.555906772613525,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/Nfvxx8J5NCo/failure/episode-14-toilet-continue_navigation/metrics.mp4
continue_navigation,Nfvxx8J5NCo__ep21_toilet_d2g2.8m.mp4,Nfvxx8J5NCo,21,toilet,2.7829082012176514,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/Nfvxx8J5NCo/failure/episode-21-toilet-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep08_bed_d2g5.8m.mp4,TEEsavR23oF,8,bed,5.8196234703063965,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-8-bed-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep11_toilet_d2g2.8m.mp4,TEEsavR23oF,11,toilet,2.801358938217163,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-11-toilet-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep12_toilet_d2g3.1m.mp4,TEEsavR23oF,12,toilet,3.1457784175872803,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-12-toilet-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep13_bed_d2g4.0m.mp4,TEEsavR23oF,13,bed,4.004002571105957,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-13-bed-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep18_plant_d2g3.8m.mp4,TEEsavR23oF,18,plant,3.7618722915649414,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-18-plant-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep26_plant_d2g3.5m.mp4,TEEsavR23oF,26,plant,3.4692623615264893,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-26-plant-continue_navigation/metrics.mp4
continue_navigation,TEEsavR23oF__ep27_bed_d2g12.7m.mp4,TEEsavR23oF,27,bed,12.666421890258789,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/TEEsavR23oF/failure/episode-27-bed-continue_navigation/metrics.mp4
continue_navigation,VBzV5z6i1WS__ep07_toilet_d2g1.1m.mp4,VBzV5z6i1WS,7,toilet,1.1197144985198975,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/VBzV5z6i1WS/failure/episode-7-toilet-continue_navigation/metrics.mp4
continue_navigation,XB4GS9ShBRE__ep07_toilet_d2g1.3m.mp4,XB4GS9ShBRE,7,toilet,1.3318326473236084,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/XB4GS9ShBRE/failure/episode-7-toilet-continue_navigation/metrics.mp4
continue_navigation,XB4GS9ShBRE__ep12_toilet_d2g2.9m.mp4,XB4GS9ShBRE,12,toilet,2.8842175006866455,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/XB4GS9ShBRE/failure/episode-12-toilet-continue_navigation/metrics.mp4
continue_navigation,XB4GS9ShBRE__ep13_toilet_d2g4.4m.mp4,XB4GS9ShBRE,13,toilet,4.354187488555908,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/XB4GS9ShBRE/failure/episode-13-toilet-continue_navigation/metrics.mp4
continue_navigation,XB4GS9ShBRE__ep16_chair_d2g2.9m.mp4,XB4GS9ShBRE,16,chair,2.936159133911133,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/XB4GS9ShBRE/failure/episode-16-chair-continue_navigation/metrics.mp4
continue_navigation,XB4GS9ShBRE__ep21_toilet_d2g0.1m.mp4,XB4GS9ShBRE,21,toilet,0.051019299775362015,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/XB4GS9ShBRE/failure/episode-21-toilet-continue_navigation/metrics.mp4
